Label,Organisme,Note Globale,Limitation Des Impacts Négatifs,Partage Du Pouvoir Et De La Valeur,Stratégie à Impact Positif,Région,Pdf,Logo,Inclusion des travailleurs éloignés de l'emploi,Soutien de publics fragiles,Egalité Femmes-Hommes,Intégration des jeunes et seinors,Mesure de l'empreinte carbone,Réduction de l'empreinte carbone,Biodiversité et utilisation des ressources naturelles,Economie locale et circulaire,Partie prenantes dans la gouvernance,Place des salariés dans la décision,Progression des salariés,Stabilité au travail,Partage de la valeur entre les parties prenantes,Ecarts de rémunération,Placement financiers responsables,Mécénat,Impact du coeur d'activité,Labels et certifications,Achats responsables
VOYAGE SOLIDAIRE PAR VELVET GLOBE : 15/11/2023,VOYAGE SOLIDAIRE PAR VELVET GLOBE,93.18,85.00,83.00,109.50,Ile-de-France,71319edb-1768-728b-c316-65548fb060c5-1309 (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/AK5dMVkKDPj7SaYPq4cKIg/AEumAep2DUbEVbetqNB8dMJvt48lyfPPkjxAY1dD8i8RU7wIbDbc6pbGMY9UIRD1oD7yCsGUWUC18vsNzUze8sW4blIkwtlhYAUHi-thIJ5lrw5Uem5W5o9NEWEzZTxIcMEb1f70i28UtYbNLEJgiUa41mxqynxyBMOjd2_BiSQxXSEpcIvVsHEOAVkmfmY8/ekQh8-9d9accNrNVBb2tFEzxWeDsrcwelOARIq_o1nM),So LEader.png (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/zQwwiSmb2XDGbNP-ypYF0g/LyneAPd5PtJ7p_PRNJTAVV-PFEcvVupWxtuAWhaOSaGpYYmRZpMfjIp8KZb_m8ryE1Z0Fr2kmZmz4h9amYWgfpyKZOLicsIaYmOAaNTSklgjda1SOg5fPgd4kz-ZoFQj5bkmyNx_t512GXXIaHQpBg/VYaZDcPO9cIekaw9gXniMkllhum0ZYgJtq2rFUfG1J8),0,66,100,100,33,90,50,50,66,100,70,50,100,100,100,100,100,50,40
RÉUSSYS : 27/10/2023,RÉUSSYS,61.40,56.00,59.50,68.00,Bretagne,c28f1f6e-eb9a-94cc-0bdc-653bbbf63c9f-1192 (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/_hhBSIGPOxIJdcZ5yMLXSg/req8tXKKvgxRVVAsFu-DIs6fcJI0xZ-yBJ-P2ojLwCNivcH2NBfbIGJa6tP-IB7cEaA5C0q2J4opHqtK28bEQLnDNRIVQk-zRWht3Y-IEzrewJPS0WsvMomtrNi1Fo6Ppr4Kijc2SAq1dWBgsry0OpxpOiOJrgro4ItlY_wcv_9HHlZjnUZI1TV6HbXllIlE/PQSSUmGJpW8uHXshVH9SIcIRIi_Gkhe0cItncVGIPUU),20231027_dc2170c2-169b-9de9-90cf-653bbcf8eb1b.png (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/_IoSYFYeMXmzOsesXFVkzQ/M6h72q0RIrYVQsf9peU8YqocxeiBxbB7IBcYNqUWiMvDXzsEIsnNJsNR4vUv3pejjOF8S_s203m1ZI7zAgLioqHInUcWW2-HJFK-ybP9UskFdYpqkyl_shlMN26a1WDeEcWtjzNp-qdvEWLB-EWALjU5iQ9ibMF0hzYzvTnBRTwiT8WI8yFh8lwmyyI7W6La/AePYMCaoZemB_fIm_4xhxbYYyrvNijbSm3UFoAI4bwA)
ADAXO INTERNATIONAL : 10/11/2021,ADAXO INTERNATIONAL,61.06,65.94,63.94,54.17,Grand Est,fu_10359432072.pdf (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/93ZPhFFVf-0XpbTen5qiOg/o5wvZV6roeXmZ8vh_RftpjkWJqDzwUWq6YqWL4F4A5sEMLkDVN49kdNZuNzoEOqVg0mwUE8IjaJRbVTJN1WNkvkamX0FvZ-b_zbcfrUyIdz92-9Tf3VPF8pmKQZimStc1EQMTm3pp7anyGgFDjDCfQ/k-KAdiPKPvXaxuiJar71XCvEjST1lVlKh3r9c-CnWA4),Adaxo.png (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/q4DDc-261zmPBo4Ol6V8Kg/J3XLbWId3H_WSJEVouInInFWga2KEcP-oHj9B7hjypAU1kAAz3Peb_T3BnLGdSdmOI-NCO5qjBF1wga3w1Ygz4-k7xNBjI-PY9MhGJKhqlmNID1peAizGgxzTNwkX4zSAzbL_a1l6D0_6rY8aAnwlw/75TT2VzuYo6Uj-aNzc0Khbnq7R8eyASB2oo2wg3WvlY)
SATT OCCITANIE MÉDITERRANÉE  : 06/03/2023,SATT OCCITANIE MÉDITERRANÉE ,61.01,61.72,64.88,56.94,Occitanie,IS SATT.pdf (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/nks0jA4yEKDRLqEjM-eI4w/isgMEmoOlNvJtOETLRjkJ3EWlii67sfFHPM6zeRrGifdrNB6c_11su_VFkzVXuYpmH7fLtE4AUa5D3NpzJgJEmDOv7G0Bdp0SfRE5pXpvbwK2W9vd6I_fbTqHvRCXb-u5n5g2vlU5wA55vPVK7YKFA/kp3aIWsk0AAtrBR0tJ4TWZmMXXXsmRcIohrTw57yBjQ),fu_xnvdjpv3bjwp3c2.png (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/qGJL1aFNiiPfEhrB08_aNA/uEzMaY0OK-czuWKGcI0oqAAwJQvvsJKaGlUVDmEn0hIGKPf31gcCDZG7WvlxUnZWX6AeKjyPfluw3CQDa4xXThST-ggHUDgnCoYaBBcY8fSmZ9uTy4PjsPXtOuKL4ivexCJw1z0HBR4Ms9tGe1f8URSWCppvUsmOtW-AnsRVixI/P3ezXS-DP4AAp8uebLpHRe43zYzPA8_V_2v_-YNI9jw)
TRANSITION21 : 07/12/2021,TRANSITION21,60.92,62.34,90.63,33.24,Bourgogne-Franche-Comté,fu_168167876740.pdf (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/7Y3_bztGIdeaDeoWc7BhIg/u933pmQsZQ8aru49qY3RmyYLA-fXpx-E6toHTq42l1pZdmH-fKZGKmmLVmFbCLeW0Su-jm3FfFusEDOB3xCB9owzn2T3iW_s9opFQDaGEOFW22BKgt1i5gn7w2owGO2sRdaGyO_h4oP0XcsWaqELfA/a9Y7uTEIGyglcEWI6klNZdNWZ50NJWfjdvdY1B7AmXk),fu_t7fe7i8sexawnky.png (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/o_Xy9G31tHlAS3hgkBNjng/teWM7ATlGQXkQbS2SA0I-qa3Jfuyvt99wLvTpak0GYrOD3ZHvk7vrklRnN0dXSauAFu0S1JR2p8X63XjPoMCrep3pR6vz0MCM_C6Y_jyuPvtiRxfVg5O-7ewZG0-2YWbjfyeu9LgrDa7gX3fpIYYP4p2wRy7YAHJTLXxsBPlg74/I9ZzH6mLngoSFDsU_SpXxbzuaI8ZBwOZKI3B4_BU6wI)
SARL HAPPY HAMLET : 07/12/2023,SARL HAPPY HAMLET,60.89,73.00,67.00,38.50,Occitanie,391aa130-45e3-47b6-6c2e-65720cda8842-1463 (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/gy7_MKbcOGTUHg6dD2I5sg/bydHIE2pAlP2sWHsWTpzQtCFYYU2-v2vOzW-7D0jJBF-HNJvOJ-jlT9GN6beHvwUYTE5X33Zyw24Zl4gMP3LgY-9mjbfe5GEr5WnZY4vYHf57rNtLQfh8gZcC_2if32F4D8A74Cqb5VTiR4MegpMz68Yo_WpDbAOTpe2-TPccYKE712roQWk_7dAm7cXYyx6/8WXZJJOLC731PXrzcfqTBjcAVt_e19FO81UKyMc0a_c),20231228_52546d13-aaf9-84ea-0270-658d2cd90ea8.png (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/wwh8mIlnrHRja99-MZIb7A/M_qHpbciREJzbFrzlAn5bpQji0UhXj1NM2q3w6zsC_k7uMrQLfF05PHw2n3p2dgpb3gdnIcUo_X4e24Q15A91nLlRWl3eNtRy2LjRo5YMdXKWvALDVAx11UWXLiOVt51TGgzMjxg59t-ZhjqFD7vnjCkEIMja8AJVdmOVs1HVpIq3exyeuOT3GCS9ozqUS-t/DtoYwq0o5H4GTgO17zyHFTexgyy8C2Fdr1gcaV5LuJc)
ALIE : 29/07/2021,ALIE,60.86,64.84,48.78,68.06,Outre-mer,fu_283560649590.pdf (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/q943FAzDGzCKs7OpCsiwJQ/EBwboK-mF77brhMV2waGHN4XO9GibLmwN5HalxVxv2euWUhgXmpHQ3nIQWzJlq5qbaU-TFwnzI9MobFff8OAx1jdL_C0eS0iAB8sr1rlTqBOnJjs7bNnRsrhyKNuIymmb-SKCQFhxtJH8lWiPJ358w/xZH06sdHU_3p5dio3Ll4sZEgtq4SRkTx05BuDf1Z5iY),fu_577fsqam6u2hfdh.png (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/gKZJwZTrbOm8E4SnOv8GoA/g3RA-XaFmzEGY0n47i_etemTjTNGezB3In3iE0Zx2WUvdL3CzN8B6vmF2PlcdPN6PTHMCGotbHEKRP1PzIPargR-kD9ye0q3PK0kZHqeTiAzQapo6fD6xyqlrPc8-MdhDW8I2ZTh2aqmj7h1xiWOyUU8CE-q5qJwkj4rHY2mDXE/95l8uBeTu-kYJeV3UMA-ofm3_KO7nFbNN4dA41zXgD0)
TEED UP : 27/10/2023,TEED UP,60.74,71.00,59.50,50.00,Provence-Alpes-Côte d’Azur,7d5b4a23-62be-ba56-5b5c-653b82aaf75c-1190 (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/m_GrPXNt50eK1B4_1qVxkQ/QEPAYcSu3ys3xXXyFtvP5JtT2L8svIE44EbytyaoLEVZIWR1BI4PG584Qd040URVDq8Lo4XCArDcqtoexER5NrukYKKd4kYHkclJFULvUEP-Jf2RG8mcRoskO-FUe3P0odhI3CJjI1PB5jusJx-uxHc1BF69h1qiitrmpr36t5X5DxJiWAW1dNJg_lDpUAqV/5ZhYgEXHZ99lHEN1vkqXSMVmIzVaWbqIg3p76lUokFU),TeedUp.png (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/UTXfqkj0yxZ-qx-WIDSUVg/P5OM2FlT2_pmumw2hX4y1OUnzuzrqWRvcyUWw0vxENt077Z_ahsFJZK4pYxay8sZx-Dii5QTuVK8AtyKstB3CeZq6vIpFwagjXlNUJzmUEkYQ5OYQaK7QZwW_PcWsSbX5_M36jAAneNrgx1Ukc0vZg/tsV1OaQiKJDsJDNxQE5neql4vCVt8XxzqKh39k5WGbM)
SARL ISSALY : 23/10/2023,SARL ISSALY,60.72,70.50,68.00,43.00,Occitanie,b73d630d-0dd6-0192-f27b-6536721bc3e5-1157 (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/0pb0uzM2fQnp6GN-oS1EbA/vipuLX564ulEFbead5CdmSUbmeLUEfU7Nuo73ukctSXGjJx9pT_KWw2jO4i_2jB0zj6Z0842XfSlBKDs1U54-Omc1KoSY_r6YXtsY2DaiyFk3H_2kcGQs01jWIpAbvVrDYra-WrhsfTNfL6wHpxzjMCnkcUUdcEI4BnbTXbsCzJ27GL_pkWr4UNx0HfEV-lS/VtbwoKLPffxqyN9tDXL6gBZfERk3B7hiqFeT7KJxj5A),20231129_a391410b-8de0-2c28-62ac-653674c167b4.JPG (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/RzyQNj6vH3ckfbLciiysCA/0801lsCm9lE8aHlaWI6oIJtBgInthZ09P2buZj433fe0mSiyVID4Q8_ZUiLyn_8h6BIe6w_nGUtZyxegz_TjXfYDl-WHw5eKVqAKNcnyb-xgVfTMZtq3luqsoEQYQSLVx7LATk9R0otXyQIJ1yvbRLt3KU_-dBLUZvTU0ulsuYQ06NxvcEXnJu6PyCiGKyWP/GtQ7pW1J10Q7sKrqywTlpeGitloGy9cRF8SuVbwJeiQ)
BUYYOURWAY : 02/03/2023,BUYYOURWAY,60.65,52.03,89.69,42.50,Ile-de-France,IS Buyyourway.pdf (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/Bc3r6ga5shTPNUUsj-n2Sw/3K8x9wLbMySkHkFwPkrcvr0FUdgh-owJWvo_HhTFDpL38NyxFQcCNQSMIkTueOK2VlmwDzyn9xDmPSLnMqn6c2Ue2LLPj4nw0gNs0rxHrzmhTGzN7fe0IkqsRPh9GIQqNq0HmtkTNJKSNxdpHBEibQ/PHzrG8KDICYI7rFeO_ID4-HLtWV3DM5_-zDtPzFVHek),fu_spf67tg5j5ibegc.png (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/n2L_EWSQX6yBj9FtHpLoGQ/UqjXGcByK_CHFzQT9-v3zQTmcMyy93QIwPgEvaw_lOyZDNrJaheQcc7ITl5Ia0Ij01lQNvXPf1bQ_qLK5x-vrQ5B7itKxb9KAP30GLMI75xXoxZmJw4iLSSYUXfzOrrza_I-k4NXxExZFCjyUhlHAQQctSBBKX_m529O3HISXaM/W0W-b1oOshQpu8sP79nMGRPrk6MtHuu74HUqt0n699Q)
INSER'ADIS : 16/03/2023,INSER'ADIS,60.55,37.50,40.50,98.50,Auvergne-Rhône-Alpes,ecff995f-7c52-10df-def6-6412eed669ef-84 (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/LnSZPGa8aqrUgXkcMlcKpQ/hljuDgn42n6GW3gYob0clOxGxShEnFzj0H3gJVVPgREYHSaZybXygSFuTTdsHuKa2PDw7iWH5gIl4Svq7ytKaUgOpj8N7TbNlnikRSfF1yK2O68HZgtL_R1jB_r5qoiAfZlXh2UuAO5BkN3GTWQn7LY-c-Cv1EE6OplA34m1j3-8OAfRQ6r4xlULDxTQODmv/Xj9iXtImgLnIQgC8LhCi2mF5n7RncNjtcJYEgnwuZRg),20231120_449fcf5f-6386-e769-4600-6412efe9645f.jpg (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/ZDJCcdq1kBkBtxQUxmivmQ/hsmjm7Bae8NK8JBPNqlz0-1UOwM0TUwJ8dHoP7zw-7h5LRR_UFogeHqEAD9jJ3_hpc0qQT9x7deq4NiEeSpyLOHEJZ1aZ1-nOPWgRGQRrzBj1b6jkFcy-7dmAHVUzLC5R-oieaeXQkzbIapJCvA04f0TdYTgUCLxrxgsi2eLMIFwe8VpXNYnsxudUgrRoiea/_SkCfSlKoZZEYDRF-fXNTfrcbAYrPatU-4dnmpnUgOQ)
VOILENSAC : 16/11/2023,VOILENSAC,60.47,57.50,78.00,45.00,Occitanie,66cf2535-1ce2-7fb4-2b33-6555cf8c55e2-1320 (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/doDLPqsY_rqO5pH8Vfgc1Q/d8n6ZeFn94PUZ9v7BRhev_cJnyQrPfZNETbw4bD7uM5b6Yrbs60feC9Od0ehob5ZTg3buc4ye8Jt1v43CDvlr2IOx1PDiRGFsxZDXbgDsurQatE3wHxxUJ94F5NrNPZAPqkiXVYaTEKDEWICP2btF4WuSx74h4o4rxDP6V9QMvMIBTvwCmNt8vAWCuSjCjTs/bECNNLGWHBcxl93AQ7NITGXSnMRvMMrg6OEKq46PUZ4),20231116_d381fa45-8741-1b2e-16d1-6555d0434969.jpg (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/Um8oscLcRJY2LN6mJsR_KQ/KrDqhUSNhC1WyFDMD2e8irzfxiChigwVsRdHcV-MTkuMLEwqZEVG8F0M_f3C5JDrNPrs4cP9mxV9OO38YzQIX66owCSiSRT97YkZnxWD-Tlh0onUya5UErFGfB_HGyPvUAMiK6jwAidlL9oqsdL56EsibQxsLMVhz90yvHFYSzQiIlTsqtASbeybGukEFZVH/SSjS9jBjVyeXTQDF8ibY1C3Mibi5ScH-6bkNXyYzYKY)
WUNJO : 25/02/2023,WUNJO,60.40,54.50,61.00,65.50,Occitanie,505a310f-60b3-1914-2998-63f9c8a13412-36 (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/jkrjcRVu8maj56lD2E3fZA/S8b8i212-dkwks3-Ms8ZaPfmSy2FiUuE4e-lfuHax3qKIch7XtEasUrrchjZoVwj6ymlk-6P9cu-g8jLnPKiezj8KzIFZ3UfZi_KFR7DsBazqAblYZU5shTCDn0F1M2j9mSfAB6VvsUhbuRcglCYzJ4NIzz0KGTnZZoYFjR2Xt7BjwNKBJfTfbTVT1doj5QT/elMgPRt6VExvDRHViOI3a8LjmED4k6nOJ6RP3I1czpw),20231019_3508a75c-b6f5-2b16-bc20-63f9d19ed2ef.png (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/voPVV8JWCTvO8lTJU0IlAw/Pl4yX1A9QmrUu4qSDCl3gjiF-ee60BkR6NGfumZ1_krI8uFesswiCaTHP9l0Zfhu_V5aMmkdZhV_F18rNJ76CA13K0Do6OkfA7_RRSKb9B65Xpte6ysoufcU6ANOazynk5Oz-V-8Blj443JXPt-G2yfXvsYIBaG1ufG9H0clk5B2_PaoJ-3xhNmYAlsuGwFx/hVX1bE0IG8PdQCTRw9o6_Vmk69QirQuCdCM0SuUhey4)
SPINTANK : 20/06/2022,SPINTANK,60.26,54.38,83.94,44.44,Ile-de-France,fu_30678356313.pdf (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/qa-1fgshBy-fA4d7oPCIxw/GN8raY9RSQVqGro2VoP2PilmWjP2pZ-GyNctN9PuVLnqVUiKU30rIHu6JreaWsAK__CVk-CynnMh1fg4JRDr7zLT51LON9x6Xmh_Ev8UxDFaN9qH0eMR-b7S8GuvaXqVNr5CkPUB0W22X08K-vaDmw/sFO_JLX8RyM5-LHzf-gNJEfEaQZ41kzeaNfj3ysxBRk),fu_hhnyz28nisxqqhx.png (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/X3oU6NI1jXRU_6o1AdYc7w/-XpLpMbf88pBDOxH_Vs0IBsU5If2HPURBpWDtoGGYLVeNsEF-0nVOjGdv-UEtm2yvlnxZNfCZ_y9kcuWxajCClGGdK7eAV4lBboCREBYDWOryv27xqKTvTg5lLGASzrWeFETwHv9ouhnsT1EmCBafL29dVFPvzswXEadqVCtQv8/kZ7LB-SmtOPDHOCM5BnCnhOVn1lTltSyhp-XHAASW4A)
TRP GROUP : 01/12/2023,TRP GROUP,60.20,52.00,47.00,79.00,Auvergne-Rhône-Alpes,58226764-e975-a87b-9c14-6569be53b776-1415 (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/M5UmSMsxYVMjzgbPWV8Yrw/d8lcGQuD-GqEJcMw3yK5p5c4eg_AVZYlHRpqanEuWCtSaL_kQLYJ21_gpkOznSMu1hFSPDb3G6LwkurQCmJfRzBY4EgqXwgiGlbcq18Z5fG8yG8mrtQvKD7TxcqTsZ7e-FW2g8audKaoGO7Ab9RZCJ2rgyeYhlI3lJrznTOXU1-Q228I80bHGx2P9GDAeIXE/CEc3b6q23ZBHZ4N27hL2ioNfUXpHsup3TQX88z_hhDw),20231204_8708b4e3-af03-1305-5700-6569c0933fe2.png (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/UzLH7zGTBv_tTE7_lOPl3g/y8_rMJA31j6ppYGAdXXYsVFjesTtqm9Osxhf3ZfO2wWSOy9QAWLAOwahtI49_SVDcgrDJui308YBIILVNYLFi-R986woL05F4f5pn5G6wlZOHwWDaFAPKHqZ-MLJsuv-ZPTc393c6lvDq3uHrWiLe8z-H7FTAk-hwwLjNn5us2K1cQfREDoZJlDGPGA8vHJe/9nRutz3LFFvuSaABX9qqnyEBuoWjd8_E_m-tVtMwMIQ)
3D-TEX : 23/02/2022,3D-TEX,59.96,74.53,67.53,40.28,Bretagne,fu_69090762757.pdf (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/UGzqn2s1tGTDlMMJrfZOYQ/3gtqk3N9sMQmKPmtRVgo_M8NUH_CBcI4qcu6-gVdW11buiIOefXba1QrcvqZAoBM5cojaAHrc89LKjt-JPs2DQzSiYPPVo3zWncXc8iUh2xgkq3wcoL5xpVmQjLuKQ70NfoepZTAL3ivCJ1XsYpMKA/N3r-vOQajhLdjFw92HLkeaj-3nqUmtJ7TiWsU2GZln4),fu_emnjeusfuvftpdf.png (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/TGrsKajySF9QGNfviBSEqw/NgWnZGiW_9_G4G2kqc1T_bOn3UwUuanAvCSMo6bvbmi8MTxxN9jiGOsgnrrMdnWbn08h_LCWlkQHejRsA2GAaD2uJEddX2bLbsKKoOxpCxj5FMlexYL7KWFHatcKOpiK455r8G_pB1wxCsEage_DZMJDnYlTZQAGs-xdQmblWzY/NOg8_FYl4F3k6k8DNzReQDH-wN90gwzC5Q02By4KE0w)
WOMENABILITY  : 30/11/2021,WOMENABILITY ,59.91,42.03,67.06,69.44,Ile-de-France,IS Womenability.pdf (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/lIJAGhkv5_c1eZw8D-vooQ/TeHmRqRIbXVEfZbC6YEnOe4v3GTuUuoBttDz5qGWYXy_Nn3Qalqf50VEq66XtXxjYCXnHQID6h54wHcjRpB1_n7HWy0K3cd9niwwPaXuEBRtre-lDUmBcibyNCTtrFeWtiV-1WD8hB-7MIPBUnW7Ng/vUXjtySl8onEkOJHmSOUk2xr7CvIMD_SaYCgDq2UsX8),Womenability.png (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/wJJvWgEHURAeRhWXIRpvYA/XB8njYv0q69A1CgObj9tdOFGDcG7iFanuyOPn9_86DvRpyJrldbYY_YvhCWF6uU4UBmgUl9T3stD5X2ytS4AGebiQvbTUTKakp-OR-H6eUm6wU-Ekyn5hbFKcOxWnbrMT_XdKwJt9C8ygP5Tsd5d1g/1ZUbDmaD3VfWEqyADfvtcVBDwg_jX2UgpOitpefehWg)
LE JARDIN E(S)T LA RECETTE : 24/08/2021,LE JARDIN E(S)T LA RECETTE,59.90,68.13,56.56,55.56,Ile-de-France,fu_19732181573.pdf (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/Bxx3wbdjLZZmCFTAFJ7Asg/VEA2JtU0b8qcG9jgjOToV10cluSledIQ-itXMo-WAKuIcRqdnxu0mkDaWxoDVJo_5zpxDub-1rky2iosFW5raVHM7mI6Kf_Ux5TbI_vrdVEDO0vNLVRkha2za0nFRteWWOVRfnTnWWzalRXqT-IBiQ/BSY5cz-SuSxVJHYkHd7cQUP8uzYzoKq6DkyYC8a7ppA),fu_qfbsjmeuth6qr5d.png (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/wdkks0jLDobgrmjUy4XHVg/xPSYCEzV5K4fps85PmuKiZ2P6MvLk7GwrEm__rvoav5jLq7Fq9UX4TtV7tdhHcNELqDCAwB2lCK9pdg52bB0jhP6x-8WdtdBs9H1OhcAq7m7vPUBwM-aKFqP3t5_dtzCF8qVxdhIbQghhPZOQ2qK5j_i3xu8qxRZIWExw9TnaBU/g4L5PzXOTnj4kR3lu8gAh7ooD8xtsydlD2VBLPmEpn8)
LABORATOIRE GRAINE DE PASTEL : 05/01/2024,LABORATOIRE GRAINE DE PASTEL,59.89,56.50,57.00,67.50,Occitanie,1a787ee0-6740-5691-4828-6597dcd78acb-1604 (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/-KtZaxctcUt2PvPeBL6cXA/a_WVD1Iphjaa-krkfqesjwKl_YDgikcO1VBWaSa_TF10Of6tS9CITXrAFYAah1mx_CYem0ACjhtpx4K2Eki34kcivAWeK_xb24QuP3saKWjW3YlNgOTTHo93g7IZub48JHU2H5pG9ted63hDnYDvdmCLYwKfkULI06JJC2WnYQFitKfVJarCuWIjYlR0EnuG/cfEzpAl5aw7t1xb15BzDC7PHc9G0dmPc4u1KXM-43-k),20240105_a034b83b-b259-3594-7188-6597dd428984.png (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/G0nYjkkVB1l6xVF2NdEYvQ/hh0-cOAF4WR7wjmrKyjmtsD3bIH-Cx1D75ggvk7zSALBOMNw5KByjgWXX-zMR5KXNcJ6Z2u6NDqoiWeMzlz1L6l95oEnagMo9pPUL9RTbE1rOU5ctH9iQE8JvwEAivOjc5xN8LbeCfJiw52c394AKVtb79rBgmhvFoWfkrMLC01PuAZ-PDc4u9Y6rkBfztEf/6kteijNWKWt7x6P2EjgKE6HV883i_WMyKdEdxnZIjUk)
SKOV : 25/08/2023,SKOV,59.85,59.50,60.50,59.50,Auvergne-Rhône-Alpes,cbabba35-7b44-5fff-fd37-64e8b73369ab-791 (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/cZ-J2bGpDgIV7bVXO2ampA/FHvG6trI_6YZCvT9dNvxA1DfP6EGvnprAoE0pssufYSP2kfj_v6hi46q8QGcqMaAtpOitnPzfjJgCYnW6KnJ__adHO5yPLsnRRLT-KDvvxq2iuPHRDWJAUzeeYszCz9PAOcUn3m3tq3-9tzGGJNICcCu7DksnzKqa53NJUjc832_jY82qAXBMec6_4lPiyZm/NN43n-ULW4K1ln9RuokOn606VYFcMatHVvUG4cQ9Mlc),20231019_16370343-ed54-01f6-3705-64e8b86a16ea.png (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/0M-cWdgvtkzpeE4Ir8taRA/p6h_KkOTlulhB5re3M9cJAI6_F4wh2F_3M2ubXR0xC9G68df9pbxrleHh2ZHkzxR6cZV7qoWGaF_HEtb45xyJxw1K_G6ChcN7NldevuRWAz_uMTniHTP9JJcc19JIFTTuvuIuB2gCCdIKanCmYj7LGZxXW-7BaxLnpdcXMDwhZjI-QM_rbpLnZFVp6Cv2Pc9/bOjkqbVpzqSjs_5jES7gW0yO01JZhivMFaTXGCWrCbI)
ATELIER DE MENUISERIE LE GOFF : 26/05/2023,ATELIER DE MENUISERIE LE GOFF,59.70,66.00,76.50,41.50,Bretagne,d6f3b572-fc80-d67a-d78d-64705cbfd2ed-324 (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/3nV0KrdWDbzQm3rPyWBpIQ/GJoxpxPHkMrJGeEsDstyD-tlMdfR3B6o56K3VubU0ISdwf2mPE-cFmrf_VEROxDAStWZCgH-Z5kF0yclbNqaoOyEjAVmVz0dzuIgH8SHc0x93UGneo1OuHw6cUFJVEgK-mkyiiVIkRs0-9-K-ECAsyC8XFrcYMm8CuEI3P8QVSio0V0rgQL1FspVE9hzhmVm/eMDznaeip-32Ns0AzKyGDmC8bASGCu1YQrYYc1ynu_I),20231019_6ffda28a-0234-3db6-35a8-64705c3718a6.jpg (https://v5.airtableusercontent.com/v3/u/25/25/1706212800000/Y9iRv9KY79QlDS7_DZ4Xgg/UZvNLkCZ8GuGJMDP5G6tD4ZdE47knre3Ux5-2K1lto_GZb9CM3Ap9466c05kJv0yn7ZCKmAAjXJ01FIVcyqvkn1DHngJdA5HbtVMiiby-q68mUV3MalKjZEp1t2LzIM2lmEAy4pAp9cLqLfdWTzzQkCYWJtrwPeiSRwe5_LcBhCbZCPw0RfW-OAIxQegZnRt/_G2DEgBMNnjnzAsHRiZLGS1M0Iw1aD0djlO96sXbaOs)
